Vlucht_id;Datum;Dag;Maand;Jaar;Vertrektijd;Vertrektijd_uur;Plandatum;Plandag;Planmaand;Planjaar;Plantijd;Plantijd_uur;VertragingMin;Terminal;Gate;Plangate;Gatewisselafstand;Shops;Operatie;Faciliteiten;Maatschappijnaam;RH;FXX;VVN;Drukte;BezettingPercentage;Passagiers;Vliegtuigmerk;Vliegtuigtype;Vliegtuigcapaciteit;Bouwjaar;Bestemming_plaats;Bestemming_land
22237;2013-01-05;5;1;2013;08:08:00.0000000;8;2013-01-05;5;1;2013;07:59:00.0000000;7;9;A;A2;A2;0;7,1;7,6;5,2;Air Memphis;3;80;31;46;56;76;Boeing;B717-200;135;2004;Fuerteventura / Puerto Del Rosario;Spain
22240;2013-01-05;5;1;2013;13:50:00.0000000;13;2013-01-05;5;1;2013;13:35:00.0000000;13;15;B;B3;NA;0;7,2;6,8;6,4;Air Moldova;3;80;31;46;82;205;Ilyushin;IL-86;250;1992;Minneapolis;USA
22241;2013-01-05;5;1;2013;13:54:00.0000000;13;2013-01-05;5;1;2013;13:41:00.0000000;13;13;A;A4;E3;600;5,9;5,6;5,4;Blue1;3;80;31;46;48;168;Boeing;777-300;350;1998;Belfast;United Kingdom
22243;2013-01-05;5;1;2013;13:55:00.0000000;13;2013-01-05;5;1;2013;13:43:00.0000000;13;12;B;B4;B4;0;6,7;7;5,9;China Airlines;3;80;31;46;51;173;Airbus;A340-642;340;2003;Bristol;United Kingdom
22244;2013-01-05;5;1;2013;14:38:00.0000000;14;2013-01-05;5;1;2013;14:34:00.0000000;14;4;B;B1;A3;200;5,3;6,4;6,5;easyJet Zwitserland;3;80;31;46;66;99;Boeing;737-300;150;1995;Luxembourg;Luxembourg
22247;2013-01-05;5;1;2013;16:33:00.0000000;16;2013-01-05;5;1;2013;16:29:00.0000000;16;4;B;B2;NA;0;5,6;7,4;6,9;bmibaby;3;80;31;46;91;164;Boeing;737-800;180;2001;Porto Alegre;Brazil
22248;2013-01-05;5;1;2013;17:05:00.0000000;17;2013-01-05;5;1;2013;17:04:00.0000000;17;1;E;E4;E4;0;5,8;8,1;8;easyJet;3;80;31;46;52;78;Boeing;737-300;150;1993;Johannesburg;South Africa
22251;2013-01-05;5;1;2013;17:54:00.0000000;17;2013-01-05;5;1;2013;17:51:00.0000000;17;3;C;C3;NA;0;6,3;8,1;8,2;KLM Royal Dutch Airlines;3;80;31;46;88;132;Airbus;A320-200;150;1994;Hurghada;Egypt
22257;2013-01-05;5;1;2013;19:16:00.0000000;19;2013-01-05;5;1;2013;19:07:00.0000000;19;9;B;B2;B2;0;8,8;7,5;5,8;Helios Airways;3;80;31;46;83;266;Boeing;777-200;320;2001;Dubai;United Arab Emirates
22260;2013-01-05;5;1;2013;21:38:00.0000000;21;2013-01-05;5;1;2013;21:31:00.0000000;21;7;D;D3;D3;0;7,7;7,9;8;Bulgaria Air;3;80;31;46;68;163;Boeing;737-900;240;2004;Billund;Denmark
22306;2013-01-05;5;1;2013;23:15:00.0000000;23;2013-01-05;5;1;2013;23:14:00.0000000;23;1;D;D4;NA;0;5,8;6,9;8,2;Iberia;3;80;31;46;80;140;Boeing;737-400;175;1992;Dubai;United Arab Emirates
22307;2013-01-06;6;1;2013;02:26:00.0000000;2;2013-01-06;6;1;2013;00:27:00.0000000;0;119;C;C3;NA;0;5,9;3,9;7,9;KLM Royal Dutch Airlines;0;80;1;59;71;78;Boeing;737-600;110;2001;Sevilla;Spain
22264;2013-01-06;6;1;2013;03:26:00.0000000;3;2013-01-06;6;1;2013;01:37:00.0000000;1;109;C;C1;NA;0;7;3,1;8,4;Air Canada;0;80;1;59;40;48;Boeing;757-200M;120;1996;San Francisco;USA
22265;2013-01-06;6;1;2013;03:43:00.0000000;3;2013-01-06;6;1;2013;01:46:00.0000000;1;117;D;D2;NA;0;6,7;2,6;7,5;Air France;0;80;1;59;84;286;Airbus;A340-642;340;2003;Mikonos;Greece
22267;2013-01-06;6;1;2013;05:27:00.0000000;5;2013-01-06;6;1;2013;03:18:00.0000000;3;129;C;C1;NA;0;4,7;4,5;8,3;Smartwings;0;80;1;59;57;85;Airbus;A320-200;150;1998;Moscow;Russia
22268;2013-01-06;6;1;2013;06:23:00.0000000;6;2013-01-06;6;1;2013;04:27:00.0000000;4;116;A;A2;A2;0;6,9;3,5;5,4;Air Astana;0;80;1;59;58;116;Boeing;767-200/200ER;200;1998;Aruba;Aruba
22269;2013-01-06;6;1;2013;06:26:00.0000000;6;2013-01-06;6;1;2013;04:35:00.0000000;4;111;D;D5;D5;0;6,7;3,8;8,6;Onur Air;0;80;1;59;79;198;Ilyushin;IL-86;250;1987;Denver;USA
22271;2013-01-06;6;1;2013;08:03:00.0000000;8;2013-01-06;6;1;2013;06:07:00.0000000;6;116;B;B2;C2;100;6;4,1;6,2;Lufthansa;0;80;1;59;44;183;Boeing;747-400P;416;2001;Newcastle;United Kingdom
22274;2013-01-06;6;1;2013;08:14:00.0000000;8;2013-01-06;6;1;2013;06:11:00.0000000;6;123;C;C1;A2;300;5;3,5;8,2;Atlas Blue;0;80;1;59;50;138;Airbus;A300B2;275;1986;Belfast;United Kingdom
22275;2013-01-06;6;1;2013;10:18:00.0000000;10;2013-01-06;6;1;2013;08:28:00.0000000;8;110;C;C2;C2;0;4,7;4,4;8;El Al Israel Airlines;0;80;1;59;75;135;Airbus;A321-100/200;180;2000;Sofia;Bulgaria
22277;2013-01-06;6;1;2013;12:08:00.0000000;12;2013-01-06;6;1;2013;10:09:00.0000000;10;119;E;E2;NA;0;6,7;4,1;7,6;Alitalia;0;80;1;59;58;78;Boeing;B717-200;135;2001;Milan;Italy
22279;2013-01-06;6;1;2013;12:18:00.0000000;12;2013-01-06;6;1;2013;10:14:00.0000000;10;124;B;B4;B4;0;5,5;3,5;7,1;bmibaby;0;80;1;59;56;233;Boeing;747-400P;416;2004;Bergen;Norway
22280;2013-01-06;6;1;2013;12:59:00.0000000;12;2013-01-06;6;1;2013;11:00:00.0000000;11;119;B;B3;B3;0;7,4;4,2;5,2;Sun Express;0;80;1;59;61;183;DC;10-30/30CF/30ER;300;1977;Naples;Italy
22281;2013-01-06;6;1;2013;13:03:00.0000000;13;2013-01-06;6;1;2013;11:13:00.0000000;11;110;E;E2;NA;0;5,5;5;7,9;Royal Air Maroc;0;80;1;59;69;241;Boeing;777-300;350;1998;Toronto;Canada
22282;2013-01-06;6;1;2013;15:10:00.0000000;15;2013-01-06;6;1;2013;13:15:00.0000000;13;115;D;D2;NA;0;5,2;4,2;8,5;Delta Air Lines;0;80;1;59;38;158;Boeing;747-400P;416;2004;Lanzarote;Spain
22290;2013-01-06;6;1;2013;15:18:00.0000000;15;2013-01-06;6;1;2013;13:22:00.0000000;13;116;C;C4;C2;0;5,6;2,8;8,4;Aer Lingus;0;80;1;59;86;108;Mcdonnel;DOUGLAS MD-87;125;1994;Boston;USA
22283;2013-01-06;6;1;2013;15:46:00.0000000;15;2013-01-06;6;1;2013;13:53:00.0000000;13;113;D;D1;D1;0;6,9;4,9;8,4;Onur Air;0;80;1;59;94;235;Ilyushin;IL-86;250;1987;Kiev;Ukraine
22284;2013-01-06;6;1;2013;16:35:00.0000000;16;2013-01-06;6;1;2013;14:39:00.0000000;14;116;C;C3;NA;0;5;3,9;8,1;KLM Royal Dutch Airlines;0;80;1;59;71;142;Boeing;757-200P;200;1997;Santo Domingo;Dominican Republic
22289;2013-01-06;6;1;2013;16:55:00.0000000;16;2013-01-06;6;1;2013;15:06:00.0000000;15;109;D;D2;D2;0;6,4;4,8;7;Meridiana;0;80;1;59;64;112;Airbus;A300C4;175;1987;Casablanca;Morocco
22292;2013-01-06;6;1;2013;17:17:00.0000000;17;2013-01-06;6;1;2013;15:28:00.0000000;15;109;B;B3;B3;0;6;4;6,4;Atlasjet International Airways;0;80;1;59;99;149;Airbus;A320-100;150;1988;Calvi;France
22293;2013-01-06;6;1;2013;18:01:00.0000000;18;2013-01-06;6;1;2013;16:12:00.0000000;16;109;D;D4;D4;0;6;4,3;7,6;Meridiana;0;80;1;59;40;70;Airbus;A300C4;175;1987;Dalaman;Turkey
22294;2013-01-06;6;1;2013;19:53:00.0000000;19;2013-01-06;6;1;2013;17:57:00.0000000;17;116;B;B4;B4;0;6,6;4,3;5,8;Sun Express;0;80;1;59;80;40;Bombardier;CRJ100;50;2003;Detroit;USA
22295;2013-01-06;6;1;2013;20:27:00.0000000;20;2013-01-06;6;1;2013;18:28:00.0000000;18;119;B;B4;B4;0;4,4;4,9;6,2;TACV Cabo Verde Airlines;0;80;1;59;75;113;Mcdonnel;DOUGLAS MD-88;150;1988;Palermo;Italy
22297;2013-01-06;6;1;2013;21:06:00.0000000;21;2013-01-06;6;1;2013;19:13:00.0000000;19;113;A;A4;A4;0;7;4,2;5;Air Memphis;0;80;1;59;72;173;Boeing;737-900;240;2004;Bremen;Germany
22299;2013-01-06;6;1;2013;23:54:00.0000000;23;2013-01-06;6;1;2013;22:01:00.0000000;22;113;C;C5;NA;0;6;4,1;8,6;KLM Royal Dutch Airlines;0;80;1;59;67;74;Boeing;737-500;110;1990;Bordeaux;France
22367;2013-01-07;7;1;2013;00:55:00.0000000;0;2013-01-07;7;1;2013;00:47:00.0000000;0;8;C;C5;C5;0;7,3;6,4;7,5;TAP Portugal;-1;100;10;64;51;51;YAK;42;100;1994;Southampton;United Kingdom
22305;2013-01-07;7;1;2013;00:56:00.0000000;0;2013-01-06;6;1;2013;23:07:00.0000000;23;109;E;E5;NA;0;4,1;4;7,4;VARIG Brasilian Airlines;0;80;1;59;65;114;Airbus;A300C4;175;1988;Izmir;Turkey
22304;2013-01-07;7;1;2013;00:59:00.0000000;0;2013-01-07;7;1;2013;23:10:00.0000000;23;109;D;D1;NA;0;6,3;3,6;7,7;THY Turkish Airlines;-1;100;10;64;74;52;Embraer;170;70;2005;Antalya;Turkey
22313;2013-01-07;7;1;2013;01:44:00.0000000;1;2013-01-07;7;1;2013;01:34:00.0000000;1;10;D;D5;D5;0;7,8;7,9;7,8;Korean Air;-1;100;10;64;40;60;Airbus;A320-200;150;1996;Kristiansand;Norway
22316;2013-01-07;7;1;2013;05:20:00.0000000;5;2013-01-07;7;1;2013;05:19:00.0000000;5;1;E;E3;E3;0;7,2;7,9;8,9;Air Malta;-1;100;10;64;73;226;Airbus;A340-211;310;2003;SAL;Cape Verde
22318;2013-01-07;7;1;2013;05:53:00.0000000;5;2013-01-07;7;1;2013;05:46:00.0000000;5;7;C;C2;NA;0;4,7;7,6;7,3;El Al Israel Airlines;-1;100;10;64;89;178;Boeing;757-200P;200;2000;;Switzerland
22319;2013-01-07;7;1;2013;06:30:00.0000000;6;2013-01-07;7;1;2013;06:17:00.0000000;6;13;B;B2;B1;0;6;5,9;7,5;Martinair Holland;-1;100;10;64;80;220;Airbus;A300B2;275;1981;Riga;Latvia
22321;2013-01-07;7;1;2013;07:50:00.0000000;7;2013-01-07;7;1;2013;07:40:00.0000000;7;10;C;C5;NA;0;4,3;7,9;7,5;KLM Royal Dutch Airlines;-1;100;10;64;54;173;Boeing;777-200;320;1998;Basel;Switzerland
22324;2013-01-07;7;1;2013;09:30:00.0000000;9;2013-01-07;7;1;2013;09:09:00.0000000;9;21;D;D1;D1;0;5,8;7;8,8;Aeroflot Russian Int. Airlines;-1;100;10;64;33;59;Tupolev;TU-154/154A/B/B2/C/M;180;1978;Calgary;Canada
22327;2013-01-07;7;1;2013;10:32:00.0000000;10;2013-01-07;7;1;2013;10:31:00.0000000;10;1;B;B5;B5;0;6,9;7,6;7;AMC Airlines;-1;100;10;64;73;219;Airbus;A330-200;300;2002;Lisbon;Portugal
22328;2013-01-07;7;1;2013;11:02:00.0000000;11;2013-01-07;7;1;2013;10:58:00.0000000;10;4;A;A1;A1;0;7,4;7,8;5,6;Virgin Express;-1;100;10;64;59;89;Boeing;737-300;150;1997;Rome;Italy
22329;2013-01-07;7;1;2013;11:02:00.0000000;11;2013-01-07;7;1;2013;11:02:00.0000000;11;0;B;B3;NA;0;6,1;7,6;6,6;SAS Scandinavian Airlines;-1;100;10;64;53;80;Airbus;A320-100;150;1988;Almaty;Kazakhstan
22330;2013-01-07;7;1;2013;11:53:00.0000000;11;2013-01-07;7;1;2013;11:49:00.0000000;11;4;C;C4;NA;0;5,5;7,7;7;KLM Royal Dutch Airlines;-1;100;10;64;74;78;Airbus;A318;105;2003;Barcelona;Spain
22331;2013-01-07;7;1;2013;13:35:00.0000000;13;2013-01-07;7;1;2013;13:34:00.0000000;13;1;D;D1;C2;100;6,8;6,7;7,7;Lufthansa;-1;100;10;64;55;96;Boeing;737-400;175;1994;Nice;France
22332;2013-01-07;7;1;2013;13:52:00.0000000;13;2013-01-07;7;1;2013;13:50:00.0000000;13;2;A;A3;A3;0;5,6;7,7;4,5;Tunis Air;-1;100;10;64;68;231;Airbus;A340-311;340;2003;Malaga;Spain
22334;2013-01-07;7;1;2013;15:33:00.0000000;15;2013-01-07;7;1;2013;15:29:00.0000000;15;4;C;C4;NA;0;5,8;7,1;7,3;KLM Royal Dutch Airlines;-1;100;10;64;43;129;Boeing;747SP;300;1982;San Francisco;USA
22333;2013-01-07;7;1;2013;16:08:00.0000000;16;2013-01-07;7;1;2013;15:56:00.0000000;15;12;B;B2;B2;0;5,6;6,7;5,5;PIA Pakistan International Airlines;-1;100;10;64;66;119;Airbus;A321-100/200;180;1997;Lisbon;Portugal
22336;2013-01-07;7;1;2013;16:31:00.0000000;16;2013-01-07;7;1;2013;16:29:00.0000000;16;2;C;C1;NA;0;3,8;8,5;7,4;Israir;-1;100;10;64;64;115;Airbus;A321-100/200;180;1995;Alicante;Spain
22339;2013-01-07;7;1;2013;18:49:00.0000000;18;2013-01-07;7;1;2013;18:43:00.0000000;18;6;D;D4;D4;0;4,8;7,2;8,1;Iberia;-1;100;10;64;73;110;Airbus;A320-200;150;2001;Malaga;Spain
22340;2013-01-07;7;1;2013;18:56:00.0000000;18;2013-01-07;7;1;2013;18:44:00.0000000;18;12;A;A5;A5;0;4,8;7,2;4,6;Air Astana;-1;100;10;64;75;188;Ilyushin;IL-86;250;1991;Lahore;Pakistan
22342;2013-01-07;7;1;2013;19:14:00.0000000;19;2013-01-07;7;1;2013;19:07:00.0000000;19;7;E;E5;E5;0;6,6;7,6;8,6;Air Alps Aviation;-1;100;10;64;57;199;Boeing;777-300;350;2002;Quito;Ecuador
22351;2013-01-07;7;1;2013;19:26:00.0000000;19;2013-01-07;7;1;2013;19:11:00.0000000;19;15;C;C4;C4;0;8,7;7,4;7,9;Air Canada;-1;100;10;64;100;225;Boeing;747-400M;225;1998;Toronto;Canada
22355;2013-01-07;7;1;2013;21:17:00.0000000;21;2013-01-07;7;1;2013;21:14:00.0000000;21;3;A;A3;A3;0;5,2;7,4;5;LOT Polish Airlines;-1;100;10;64;64;128;Boeing;757-200P;200;1986;Seoul;South Korea
22356;2013-01-07;7;1;2013;21:36:00.0000000;21;2013-01-07;7;1;2013;21:29:00.0000000;21;7;C;C1;NA;0;5,8;7,2;7,8;KLM Royal Dutch Airlines;-1;100;10;64;63;142;Boeing;747-400M;225;1999;Sao Paulo;Brazil
22361;2013-01-07;7;1;2013;22:16:00.0000000;22;2013-01-07;7;1;2013;22:13:00.0000000;22;3;C;C4;NA;0;5,6;7,4;7,2;KLM Royal Dutch Airlines;-1;100;10;64;84;235;DC;10-10/10CF/15;280;1973;Stockholm;Sweden
22359;2013-01-07;7;1;2013;22:23:00.0000000;22;2013-01-07;7;1;2013;22:17:00.0000000;22;6;B;B3;B1;0;6,9;7,2;6,6;Martinair Holland;-1;100;10;64;67;214;Boeing;777-200;320;2003;Jakarta;Indonesia
22365;2013-01-07;7;1;2013;22:23:00.0000000;22;2013-01-07;7;1;2013;22:18:00.0000000;22;5;B;B5;B2;0;6;6,3;5,8;Eujet;-1;100;10;64;87;196;Boeing;747-400M;225;2004;Billund;Denmark
22366;2013-01-07;7;1;2013;23:28:00.0000000;23;2013-01-07;7;1;2013;23:19:00.0000000;23;9;C;C2;C2;0;6;8;8,2;Smartwings;-1;100;10;64;62;78;Airbus;A319-111;125;1999;Kano;Nigeria
22403;2013-01-07;7;1;2013;23:34:00.0000000;23;2013-01-07;7;1;2013;23:23:00.0000000;23;11;C;C5;C5;0;6,6;7,5;7,8;Smartwings;-1;100;10;64;56;59;Airbus;A318;105;2003;Stockholm;Sweden
22376;2013-01-07;7;1;2013;23:43:00.0000000;23;2013-01-07;7;1;2013;23:32:00.0000000;23;11;A;A2;A2;0;6,1;6,4;5,5;Air Astana;-1;100;10;64;63;63;Tupolev;TU-134/134A/B;100;1979;Belfast;United Kingdom
22369;2013-01-08;8;1;2013;01:12:00.0000000;1;2013-01-08;8;1;2013;01:03:00.0000000;1;9;C;C2;C2;0;7,6;7,8;8,1;Austrian;3;90;13;47;100;120;Boeing;757-200M;120;2002;Porto;Portugal
22370;2013-01-08;8;1;2013;01:38:00.0000000;1;2013-01-08;8;1;2013;01:36:00.0000000;1;2;E;E5;NA;0;6,5;7;8,1;Malaysia Airlines;3;90;13;47;95;95;Fokker;100;100;1993;Chania;Greece
22371;2013-01-08;8;1;2013;02:12:00.0000000;2;2013-01-08;8;1;2013;02:03:00.0000000;2;9;E;E2;E2;0;4,4;7,8;8,5;USA Airforce#1 Airways;3;90;13;47;74;37;Dash;8 DHC SERIES 300;50;1993;Milan;Italy
22372;2013-01-08;8;1;2013;02:30:00.0000000;2;2013-01-08;8;1;2013;02:23:00.0000000;2;7;A;A2;NA;0;5;6,4;4,5;KLM Royal Dutch Airlines;3;90;13;47;88;264;DC;10-30/30CF/30ER;300;1985;Copenhagen;Denmark
22377;2013-01-08;8;1;2013;02:44:00.0000000;2;2013-01-08;8;1;2013;02:44:00.0000000;2;0;E;E5;E5;0;7,6;7,4;7,4;VARIG Brasilian Airlines;3;90;13;47;51;179;Boeing;777-300;350;2005;Johannesburg;South Africa
22381;2013-01-08;8;1;2013;04:03:00.0000000;4;2013-01-08;8;1;2013;03:50:00.0000000;3;13;C;C3;C3;0;5,2;6,9;8,7;VLM Airlines;3;90;13;47;47;71;Boeing;737-300;150;1995;Barcelona;Spain
22380;2013-01-08;8;1;2013;04:27:00.0000000;4;2013-01-08;8;1;2013;04:12:00.0000000;4;15;C;C4;D3;100;5,5;6,5;8,1;Eritrean Airlines;3;90;13;47;77;23;Dasa/Dornier;228-100;30;1982;Aruba;Aruba
22382;2013-01-08;8;1;2013;05:45:00.0000000;5;2013-01-08;8;1;2013;05:45:00.0000000;5;0;B;B3;B3;0;6,3;7,9;5,8;PIA Pakistan International Airlines;3;90;13;47;100;300;Airbus;A330-200;300;1999;St Petersburg;Russia
22383;2013-01-08;8;1;2013;06:09:00.0000000;6;2013-01-08;8;1;2013;06:08:00.0000000;6;1;E;E2;E2;0;4,4;6,9;9,1;Sterling;3;90;13;47;66;99;Boeing;737-700;150;1999;Liverpool;United Kingdom
22384;2013-01-08;8;1;2013;06:44:00.0000000;6;2013-01-08;8;1;2013;06:30:00.0000000;6;14;A;A2;NA;0;5,3;6,8;4,7;Croatia Airlines;3;90;13;47;70;154;Boeing;B757-300;220;2002;Willemstad / Curacao Island;Netherlands Antilles
22386;2013-01-08;8;1;2013;07:42:00.0000000;7;2013-01-08;8;1;2013;07:39:00.0000000;7;3;B;B3;B3;0;5,2;7;6,1;Air Moldova;3;90;13;47;84;84;Tupolev;TU-134/134A/B;100;1979;Porto;Portugal
22388;2013-01-08;8;1;2013;09:02:00.0000000;9;2013-01-08;8;1;2013;08:58:00.0000000;8;4;B;B4;B2;0;8;7,3;6,1;Helios Airways;3;90;13;47;86;189;Boeing;B757-300;220;2002;Faro;Portugal
22389;2013-01-08;8;1;2013;11:13:00.0000000;11;2013-01-08;8;1;2013;11:12:00.0000000;11;1;D;D3;D3;0;6,8;8,1;9,3;US Airways;3;90;13;47;54;65;Boeing;757-200M;120;1996;Orlando;USA
22394;2013-01-08;8;1;2013;13:13:00.0000000;13;2013-01-08;8;1;2013;13:09:00.0000000;13;4;C;C2;NA;0;6,4;6,4;7,6;Air Canada;3;90;13;47;91;100;Boeing;737-500;110;1997;Kristiansand;Norway
22393;2013-01-08;8;1;2013;13:18:00.0000000;13;2013-01-08;8;1;2013;13:12:00.0000000;13;6;C;C3;C3;0;7,5;8,6;8,5;China Southern Airlines;3;90;13;47;94;141;Airbus;A320-100;150;1988;Rome;Italy
22396;2013-01-08;8;1;2013;14:53:00.0000000;14;2013-01-08;8;1;2013;14:38:00.0000000;14;15;B;B3;B3;0;6,1;7,3;6,1;Air Berlin;3;90;13;47;79;217;Airbus;A300-600P;275;2003;Lagos;Nigeria
22395;2013-01-08;8;1;2013;15:27:00.0000000;15;2013-01-08;8;1;2013;15:16:00.0000000;15;11;B;B5;B4;0;4,4;6,5;6,2;AMC Airlines;3;90;13;47;74;31;Aerospatiale/Aerital;ATR 42;42;2002;Manila;Philippines
22397;2013-01-08;8;1;2013;16:17:00.0000000;16;2013-01-08;8;1;2013;16:16:00.0000000;16;1;E;E2;E2;0;5,3;8;8;Royal Air Maroc;3;90;13;47;85;115;Boeing;B717-200;135;2004;Reus;Spain
22399;2013-01-08;8;1;2013;16:31:00.0000000;16;2013-01-08;8;1;2013;16:31:00.0000000;16;0;A;A4;A4;0;5,5;8;5,1;Air Astana;3;90;13;47;88;176;Boeing;767-200/200ER;200;1998;Sofia;Bulgaria
22400;2013-01-08;8;1;2013;16:49:00.0000000;16;2013-01-08;8;1;2013;16:47:00.0000000;16;2;A;A2;A2;0;7,1;6,9;4,4;easyJet Zwitserland;3;90;13;47;100;150;Boeing;737-300;150;1986;Los Angeles;USA
22401;2013-01-08;8;1;2013;18:41:00.0000000;18;2013-01-08;8;1;2013;18:38:00.0000000;18;3;E;E5;E5;0;5,7;7,4;8,9;Sterling;3;90;13;47;80;120;Boeing;737-300;150;1997;Paris;France
22402;2013-01-08;8;1;2013;18:53:00.0000000;18;2013-01-08;8;1;2013;18:49:00.0000000;18;4;C;C2;NA;0;6,1;7,1;7,5;British Airways;3;90;13;47;55;229;Boeing;747-400P;416;1991;Malabo;Equatorial Guinea
22445;2013-01-09;9;1;2013;00:41:00.0000000;0;2013-01-09;9;1;2013;00:30:00.0000000;0;11;D;D5;D5;0;5,6;7,3;8;US Airways;62;90;13;56;47;52;Boeing;737-500;110;1991;Bombay;India
22404;2013-01-09;9;1;2013;01:12:00.0000000;1;2013-01-09;9;1;2013;01:07:00.0000000;1;5;E;E2;E2;0;5,7;7;8,5;Alitalia;62;90;13;56;86;129;Boeing;737-700;150;1999;Bristol;United Kingdom
22405;2013-01-09;9;1;2013;02:44:00.0000000;2;2013-01-09;9;1;2013;02:29:00.0000000;2;15;A;A3;A3;0;6,3;6,1;4;Malev Hungarian Airlines;62;90;13;56;90;162;Airbus;A321-100/200;180;1995;Los Angeles;USA
22406;2013-01-09;9;1;2013;03:15:00.0000000;3;2013-01-09;9;1;2013;03:12:00.0000000;3;3;C;C1;NA;0;6,4;7,7;7,4;KLM Royal Dutch Airlines;62;90;13;56;100;250;Airbus;A310-200;250;1984;Trondheim;Norway
22413;2013-01-09;9;1;2013;04:08:00.0000000;4;2013-01-09;9;1;2013;03:49:00.0000000;3;19;C;C4;C4;0;7,3;7,3;7,5;Air Canada;62;90;13;56;91;123;Boeing;B717-200;135;2000;Cape Town;South Africa
22411;2013-01-09;9;1;2013;04:28:00.0000000;4;2013-01-09;9;1;2013;04:18:00.0000000;4;10;D;D5;NA;0;4,9;7,7;8;Singapore Airlines;62;90;13;56;63;69;Boeing;737-500;110;1993;Manila;Philippines
22415;2013-01-09;9;1;2013;06:07:00.0000000;6;2013-01-09;9;1;2013;06:03:00.0000000;6;4;D;D2;D2;0;6,2;7,8;8,1;Finnair;62;90;13;56;86;292;Airbus;A340-642;340;2005;Newark;USA
22417;2013-01-09;9;1;2013;08:02:00.0000000;8;2013-01-09;9;1;2013;07:50:00.0000000;7;12;A;A4;A4;0;6,1;7,9;4,1;Virgin Express;62;90;13;56;100;150;Boeing;737-300;150;1995;Bodrum;Turkey
22418;2013-01-09;9;1;2013;08:03:00.0000000;8;2013-01-09;9;1;2013;08:03:00.0000000;8;0;B;B3;B3;0;5,1;8,2;6,4;Atlasjet International Airways;62;90;13;56;81;122;Airbus;A320-100;150;1988;Sofia;Bulgaria
22420;2013-01-09;9;1;2013;08:10:00.0000000;8;2013-01-09;9;1;2013;08:07:00.0000000;8;3;A;A3;A3;0;3,6;7;5,2;AlsaceExel;62;90;13;56;100;125;Mcdonnel;DOUGLAS MD-87;125;1986;Washington;USA
22421;2013-01-09;9;1;2013;10:27:00.0000000;10;2013-01-09;9;1;2013;10:22:00.0000000;10;5;B;B4;B4;0;6,2;7,4;6,1;China Airlines;62;90;13;56;94;329;Boeing;777-300;350;2002;Rhodes;Greece
22422;2013-01-09;9;1;2013;11:36:00.0000000;11;2013-01-09;9;1;2013;11:31:00.0000000;11;5;E;E4;E4;0;6,1;7,4;7,9;Fly Air;62;90;13;56;82;197;Boeing;737-900;240;2003;Prague;Czech Republic
22423;2013-01-09;9;1;2013;12:07:00.0000000;12;2013-01-09;9;1;2013;12:01:00.0000000;12;6;D;D3;NA;0;6,7;6,7;8,9;Bulgaria Air;62;90;13;56;27;65;Boeing;737-900;240;2005;Brussels;Belgium
22424;2013-01-09;9;1;2013;13:58:00.0000000;13;2013-01-09;9;1;2013;13:47:00.0000000;13;11;B;B2;NA;0;4,1;7,2;6,4;Helios Airways;62;90;13;56;53;80;Mcdonnel;DOUGLAS MD-83;150;1993;Toulouse;France
22430;2013-01-09;9;1;2013;14:45:00.0000000;14;2013-01-09;9;1;2013;14:32:00.0000000;14;13;B;B2;B2;0;6,4;7,3;6,2;VISIG;62;90;13;56;83;87;Airbus;A318;105;2004;Willemstad / Curacao Island;Netherlands Antilles
22426;2013-01-09;9;1;2013;15:39:00.0000000;15;2013-01-09;9;1;2013;15:32:00.0000000;15;7;E;E3;E3;0;8,2;7,1;8,9;Alitalia;62;90;13;56;100;416;Boeing;747-400P;416;1994;Barcelona;Spain
22427;2013-01-09;9;1;2013;15:46:00.0000000;15;2013-01-09;9;1;2013;15:38:00.0000000;15;8;C;C4;NA;0;3,8;7,6;7,9;KLM Royal Dutch Airlines;62;90;13;56;78;117;Mcdonnel;DOUGLAS MD-82;150;1992;Birmingham;United Kingdom
22429;2013-01-09;9;1;2013;16:43:00.0000000;16;2013-01-09;9;1;2013;16:21:00.0000000;16;22;B;B2;B2;0;6,6;6,5;6,9;Air Berlin;62;90;13;56;76;95;Airbus;A319-111;125;1999;Antalya;Turkey
22431;2013-01-09;9;1;2013;16:44:00.0000000;16;2013-01-09;9;1;2013;16:42:00.0000000;16;2;E;E3;NA;0;5,4;7,6;8,2;Air Malta;62;90;13;56;100;250;Airbus;A310-200;250;1982;Vienna;Austria
22434;2013-01-09;9;1;2013;16:59:00.0000000;16;2013-01-09;9;1;2013;16:58:00.0000000;16;1;E;E5;NA;0;4,6;5,7;7,3;VARIG Brasilian Airlines;62;90;13;56;100;110;Boeing;737-600;110;2001;Chania;Greece
22435;2013-01-09;9;1;2013;17:23:00.0000000;17;2013-01-09;9;1;2013;17:20:00.0000000;17;3;C;C3;NA;0;5,3;7,6;8,7;China Southern Airlines;62;90;13;56;93;167;Airbus;A321-100/200;180;2000;Rome;Italy
22439;2013-01-09;9;1;2013;18:46:00.0000000;18;2013-01-09;9;1;2013;18:39:00.0000000;18;7;B;B3;D2;200;5,8;7,1;6,3;Iberia;62;90;13;56;87;104;Boeing;757-200M;120;1999;Santo Domingo;Dominican Republic
